term,level1_candidate,id,count,levels,Pamela v1,Alex_v1,Andres,Alex_v2,Pamela v2,sum,manual_keep,decision,reason,confidence,notes_examples,level1_name,confidence_label,denomination_occurrences,primary_groups,occupations,standalone_title,first_token_ratio,in_official_occupation_name,in_official_primary_group_name,original_forms,semantic_keep,semantic_drop,semantic_review_flag,manual_keep_flag,semantic_keep_flag,agreed,high_conflict
esterillador,7,4848,1,7,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Esterillador,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,TRUE,1,FALSE,FALSE,Esterillador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
esteta,2,2081,1,2,0,1,0,1,0,1,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Esteta,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Esteta,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
esteticista,5,3843,1,5,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Cosmetólogo esteticista | Esteticista,Trabajadores de los servicios y vendedores de comercios y mercados,high,2,1,1,TRUE,0.5,FALSE,FALSE,"Esteticista, esteticista",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
estibador,9,5953,1,9,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Estibador manual | Estibador,Ocupaciones elementales,high,2,1,2,TRUE,1,FALSE,FALSE,Estibador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
estomatologo,2,1519,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Estomatólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Estomatólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
estrobador,9,5954,1,9,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Estrobador,Ocupaciones elementales,high,1,1,1,TRUE,1,FALSE,FALSE,Estrobador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
estucador,7,4360,1,7,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Estucador,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,TRUE,1,FALSE,FALSE,Estucador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
estufador,7,4849,1,7,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Estufador,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,TRUE,1,FALSE,FALSE,Estufador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
etimologista,2,2258,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Etimologista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Etimologista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
etiquetador,9,5926,1,9,1,1,0,1,1,2,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Etiquetador a mano de manufactura | Etiquetador de mercancías a mano en tienda,Ocupaciones elementales,high,2,1,1,FALSE,1,FALSE,FALSE,Etiquetador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
etiqueteador,9,5927,1,9,1,1,0,1,1,2,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Etiqueteador manufactura | Etiqueteador mercancías,Ocupaciones elementales,high,2,1,1,FALSE,1,FALSE,FALSE,Etiqueteador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
etnografo,2,2076,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Etnógrafo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Etnógrafo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
etnologo,2,2077,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Etnólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Etnólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
etnomusicologo,2,2350,1,2,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Etnomusicólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Etnomusicólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
etologo,2,909,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Etólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Etólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
expendedor,5,3948,1,5,0,0,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Expendedor de boletas para eventos de entretenimiento y deportivos | Expendedor de combustible en puerto deportivo | Expendedor de gas,Trabajadores de los servicios y vendedores de comercios y mercados,high,5,3,3,FALSE,1,FALSE,FALSE,Expendedor,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
exterminador,7,5202,1,7,0,0,1,0,1,2,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Exterminador de plagas,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,FALSE,1,FALSE,FALSE,Exterminador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
facturador,4,3715,1,4,1,1,0,1,1,2,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Facturador,Personal de apoyo administrativo,high,1,1,1,TRUE,1,FALSE,FALSE,Facturador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fagotista,2,2323,1,2,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Fagotista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Fagotista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
farmaceuta,2,1530,1,2,1,1,0,1,1,2,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Farmaceuta | Farmaceuta hospitalario | Farmaceuta industrial,"Profesionales, científicos e intelectuales",high,3,1,1,TRUE,1,FALSE,FALSE,Farmaceuta,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
farmacologo,2,910,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Farmacólogo | Farmacólogo clínico | Médico farmacólogo,"Profesionales, científicos e intelectuales",high,3,2,2,TRUE,0.667,FALSE,FALSE,"Farmacólogo, farmacólogo",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
filologo,2,2259,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Filólogo | Filólogo de fonética | Filólogo de grafología,"Profesionales, científicos e intelectuales",high,4,1,1,TRUE,1,FALSE,FALSE,Filólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
filosofo,2,2082,1,2,1,1,0,1,1,2,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Filósofo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Filósofo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fisiatra,2,1415,1,2,0,1,0,1,0,1,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Fisiatra,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Fisiatra,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fisicoculturista,3,3436,1,3,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Fisicoculturista,Técnicos y profesionales de nivel medio,high,1,1,1,TRUE,1,FALSE,FALSE,Fisicoculturista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fisiologo,2,911,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Fisiólogo | Fisiólogo de botánica | Fisiólogo de endocrinología,"Profesionales, científicos e intelectuales",high,7,2,2,TRUE,0.857,FALSE,FALSE,"Fisiólogo, fisiólogo",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fisioterapeuta,2,1543,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Fisioterapeuta | Fisioterapeuta especialista en seguridad y salud en el trabajo | Fisioterapeuta geriátrico,"Profesionales, científicos e intelectuales",high,5,1,1,TRUE,1,FALSE,FALSE,Fisioterapeuta,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fisioterapista,2,1546,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Fisioterapista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Fisioterapista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fitopatologo,2,916,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Fitopatólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Fitopatólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fitosaneador,6,4101,1,6,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Fitosaneador,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",high,1,1,1,TRUE,1,FALSE,FALSE,Fitosaneador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
flautista,2,2324,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Flautista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Flautista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
flebotomista,5,3995,1,5,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Flebotomista,Trabajadores de los servicios y vendedores de comercios y mercados,high,1,1,1,TRUE,1,FALSE,FALSE,Flebotomista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
floricultor,6,4121,1,6,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Floricultor,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",high,1,1,1,TRUE,1,FALSE,FALSE,Floricultor,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fonoaudiologo,2,1562,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Fonoaudiólogo | Fonoaudiólogo especialista en audiología | Fonoaudiólogo especialista en cuidado crítico,"Profesionales, científicos e intelectuales",high,9,1,1,TRUE,1,FALSE,FALSE,Fonoaudiólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fonologo,2,2263,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Fonólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Fonólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fonotecario,2,2059,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Coordinador fonotecario | Fonotecario,"Profesionales, científicos e intelectuales",high,2,1,1,TRUE,0.5,FALSE,FALSE,"Fonotecario, fonotecario",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
forjador,7,4502,1,7,1,0,0,1,1,2,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Forjador | Forjador con herramientas | Forjador con martillo,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,8,2,2,TRUE,0.875,FALSE,FALSE,"Forjador, forjador",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fotocompositor,7,4710,1,7,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Fotocompositor,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,TRUE,1,FALSE,FALSE,Fotocompositor,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fotografo,3,3487,1,3,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Fotógrafo | Fotógrafo aéreo | Fotógrafo artístico,Técnicos y profesionales de nivel medio,high,24,1,1,TRUE,1,FALSE,FALSE,Fotógrafo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fotolitograbador,7,4741,1,7,0,0,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Fotolitograbador de imprenta,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,FALSE,1,FALSE,FALSE,Fotolitograbador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fotolitografo,7,4711,1,7,0,1,0,1,0,1,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Fotolitógrafo,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,TRUE,1,FALSE,FALSE,Fotolitógrafo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fotomecanico,7,4712,1,7,0,1,0,1,0,1,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Fotomecánico,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,TRUE,1,FALSE,FALSE,Fotomecánico,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fotoperiodista,3,3491,1,3,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Fotoperiodista,Técnicos y profesionales de nivel medio,high,1,1,1,TRUE,1,FALSE,FALSE,Fotoperiodista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
frentero,9,5898,1,9,0,1,0,1,0,1,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Minero frentero,Ocupaciones elementales,low,1,1,1,FALSE,0,FALSE,FALSE,frentero,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
fresador,7,4539,1,7,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Fresador | Tornero fresador de metal,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,2,1,1,TRUE,0.5,FALSE,FALSE,"Fresador, fresador",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
fruticultor,6,4098,1,6,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Fruticultor,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",high,1,1,1,TRUE,1,FALSE,FALSE,Fruticultor,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
futbolista,3,3437,1,3,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Futbolista,Técnicos y profesionales de nivel medio,high,1,1,1,TRUE,1,FALSE,FALSE,Futbolista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
futurologo,2,2083,1,2,0,1,0,1,0,1,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Futurólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Futurólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
gaitero,2,2325,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Gaitero,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Gaitero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
galerista,1,684,1,1,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Galerista,Directores y gerentes,high,1,1,1,TRUE,1,FALSE,FALSE,Galerista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
galletero,7,5007,1,7,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Galletero | Panadero galletero,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,2,1,1,TRUE,0.5,FALSE,FALSE,"Galletero, galletero",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
galponero,6,4161,1,6,0,0,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Galponero avícola,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",high,1,1,1,FALSE,1,FALSE,FALSE,Galponero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
galvanizador,8,5338,1,8,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Galvanizador,Operadores de instalaciones y máquinas y ensambladores,high,1,1,1,TRUE,1,FALSE,FALSE,Galvanizador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
garruchero,9,5863,1,9,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Garruchero,Ocupaciones elementales,high,1,1,1,TRUE,1,FALSE,FALSE,Garruchero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
gasfitero,7,4402,1,7,0,0,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Gasfitero e instalador de tuberías,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,FALSE,1,FALSE,FALSE,Gasfitero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
gastroenterologo,2,1416,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Gastroenterólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Gastroenterólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
gaverero,7,5032,1,7,1,1,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Gaverero de panela,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,FALSE,1,FALSE,FALSE,Gaverero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
gemologo,2,840,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Gemólogo | Gemólogo asesor en calidad | Gemólogo especialista avaluador de gemas,"Profesionales, científicos e intelectuales",high,13,1,1,TRUE,1,FALSE,FALSE,Gemólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
genealogista,2,2084,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Genealogista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Genealogista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
genetista,2,917,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Genetista | Genetista celular | Genetista de botánica,"Profesionales, científicos e intelectuales",high,5,1,1,TRUE,1,FALSE,FALSE,Genetista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
geocientifico,2,810,1,2,1,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Geocientífico,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Geocientífico,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
geodesta,2,1296,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Geodesta | Ingeniero catastral y geodesta,"Profesionales, científicos e intelectuales",high,2,1,1,TRUE,0.5,FALSE,FALSE,"Geodesta, geodesta",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
geografo,2,1302,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Ingeniero geógrafo | Ingeniero geógrafo y ambiental | Geógrafo,"Profesionales, científicos e intelectuales",high,7,2,2,TRUE,0.714,FALSE,FALSE,"Geógrafo, geógrafo",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
geohidrologo,2,818,1,2,1,1,0,1,1,2,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Geohidrólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Geohidrólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
